# N Tiempo E0
200 0.019254157000 1.085753611747
400 0.143418055000 1.086529630717
600 0.483935926000 1.086673968175
800 1.119605580000 1.086724573569
1000 2.177944829000 1.086748018645
1200 3.802633453000 1.086760761806
1400 6.041737833000 1.086768448684
1600 9.026078922000 1.086773439264
1800 13.001419745000 1.086776861579
2000 17.919290695000 1.086779309988
2200 23.836259426000 1.086781121794
2400 30.860111084000 1.086782500000
2600 39.558814654000 1.086783572666
2800 49.504845288000 1.086784423880
3000 60.492578621000 1.086785110640
3200 73.630761321000 1.086785672747
3400 88.897122060000 1.086786138618
3600 104.433124587000 1.086786529068
3800 122.422938038000 1.086786859497
4000 142.141571682000 1.086787141633
