# N Tiempo E0
20 0.000226799000 1.184577944364
40 0.000462225000 1.086789265108
60 0.000913731000 1.086783989546
80 0.001799950000 1.086783988750
100 0.003115543000 1.086783988750
120 0.004813183000 1.086783988750
140 0.007886218000 1.086783988750
160 0.011191663000 1.086783988750
180 0.015849238000 1.086783988750
200 0.020969981000 1.086783988750
220 0.027477158000 1.086783988750
240 0.035839527000 1.086783988750
260 0.045086552000 1.086783988750
280 0.056246376000 1.086783988750
300 0.070385321000 1.086783988750
320 0.082347518000 1.086783988750
340 0.098152545000 1.086783988750
360 0.116761028000 1.086783988749
380 0.136666239000 1.086783988750
400 0.160610433000 1.086783988750
420 0.182530355000 1.086783988750
440 0.205828552000 1.086783988749
460 0.239050548000 1.086783988750
480 0.265903823000 1.086783988750
500 0.304617946000 1.086783988750
520 0.337204228000 1.086783988750
540 0.388675443000 1.086783988749
560 0.432557010000 1.086783988748
580 0.471931759000 1.086783988751
600 0.523810183000 1.086783988751
620 0.568981669000 1.086783988748
640 0.621136737000 1.086783988751
660 0.671601254000 1.086783988752
680 0.739051126000 1.086783988753
700 0.802405349000 1.086783988751
720 0.861010329000 1.086783988749
740 0.941177081000 1.086783988752
760 1.015406195000 1.086783988747
780 1.094156098000 1.086783988751
800 1.184118402000 1.086783988750
