# N Tiempo E0
200 0.019366697000 1.085753611747
400 0.145757984000 1.086529630717
600 0.478160716000 1.086673968175
800 1.119252409000 1.086724573569
1000 2.187044060000 1.086748018645
1200 3.770613156000 1.086760761806
1400 6.008521393000 1.086768448684
1600 9.067562447000 1.086773439264
1800 12.920763392000 1.086776861579
2000 17.826798280000 1.086779309988
2200 23.816135471000 1.086781121794
2400 30.857231559000 1.086782500000
2600 39.245378093000 1.086783572666
2800 48.930389659000 1.086784423880
3000 60.078072240000 1.086785110640
3200 72.993007707000 1.086785672747
3400 87.137715717000 1.086786138618
3600 103.567881047000 1.086786529068
3800 122.103107117000 1.086786859497
4000 141.907377991000 1.086787141633
