# N Tiempo E0
20 0.000320431000 1.086784156990
40 0.001082892000 1.086783988807
60 0.002798328000 1.086783988750
80 0.006107018000 1.086783988750
100 0.011836957000 1.086783988750
120 0.019164268000 1.086783988750
140 0.031953327000 1.086783988750
160 0.047920938000 1.086783988750
180 0.070425405000 1.086783988750
200 0.095217738000 1.086783988750
220 0.119623834000 1.086783988750
240 0.155842931000 1.086783988750
260 0.198049139000 1.086783988750
280 0.246471009000 1.086783988750
300 0.305765710000 1.086783988750
320 0.396929123000 1.086783988750
340 0.440562537000 1.086783988750
360 0.525433266000 1.086783988750
380 0.620687196000 1.086783988750
400 0.722424674000 1.086783988750
420 0.832520323000 1.086783988750
440 0.956200060000 1.086783988750
460 1.093139527000 1.086783988750
480 1.235339112000 1.086783988750
500 1.406992280000 1.086783988750
520 1.578007900000 1.086783988750
540 1.755983344000 1.086783988750
560 1.969422500000 1.086783988750
580 2.168806924000 1.086783988750
600 2.397856441000 1.086783988750
620 2.672247813000 1.086783988750
640 3.718653678000 1.086783988750
660 3.191952837000 1.086783988750
680 3.504891895000 1.086783988750
700 3.824386360000 1.086783988750
720 4.202461539000 -12.641989549310
740 4.497367713000 -35.946588721685
760 4.895530939000 -14.809816446442
780 5.292404851000 -95.226763301402
800 6.321998646000 -184.852019100576
