# N Tiempo E0
20 0.000226659000 1.184577944364
40 0.000474417000 1.086789265108
60 0.000925932000 1.086783989546
80 0.001842307000 1.086783988750
100 0.004306174000 1.086783988750
120 0.004896365000 1.086783988750
140 0.008007489000 1.086783988750
160 0.012280672000 1.086783988750
180 0.016513120000 1.086783988750
200 0.021581935000 1.086783988750
220 0.027812608000 1.086783988750
240 0.036628824000 1.086783988750
260 0.046168497000 1.086783988750
280 0.055905224000 1.086783988750
300 0.070009802000 1.086783988750
320 0.084796038000 1.086783988750
340 0.098516284000 1.086783988750
360 0.116501047000 1.086783988749
380 0.140694992000 1.086783988750
400 0.156957149000 1.086783988750
420 0.180852844000 1.086783988750
440 0.207017819000 1.086783988749
460 0.234893146000 1.086783988750
480 0.267597063000 1.086783988750
500 0.305841927000 1.086783988750
520 0.341444422000 1.086783988750
540 0.376709237000 1.086783988749
560 0.419068776000 1.086783988748
580 0.462456462000 1.086783988751
600 0.509421720000 1.086783988751
620 0.567681166000 1.086783988748
640 0.631344196000 1.086783988751
660 0.675293704000 1.086783988752
680 0.748925024000 1.086783988753
700 0.794131754000 1.086783988751
720 0.874363155000 1.086783988749
740 0.941224430000 1.086783988752
760 1.017797012000 1.086783988747
780 1.097186924000 1.086783988751
800 1.194075571000 1.086783988750
