Version_Codigo,Bandera,Log2N,N,dt,Bloque_B,Tiempo_Total_Segundos,Tiempo_Iteracion_Seg
Optimizado,-O0,11,2048,0.0005,1024,.681593446,.000681
Optimizado,-O0,11,2048,0.0005,2048,.691541059,.000691
Optimizado,-O0,11,2048,0.0005,4096,.681152845,.000681
Optimizado,-O0,11,2048,0.0005,8192,.699973003,.000699
Optimizado,-O0,11,2048,0.0005,16384,.680789141,.000680
Optimizado,-O0,11,2048,0.0005,32768,.680764824,.000680
Optimizado,-O0,12,4096,0.01,64,1.326390816,.001326
Optimizado,-O0,12,4096,0.01,128,1.337834568,.001337
Optimizado,-O0,12,4096,0.01,256,1.339965034,.001339
Optimizado,-O0,12,4096,0.01,512,1.335860301,.001335
Optimizado,-O0,12,4096,0.01,1024,1.321009223,.001321
Optimizado,-O0,12,4096,0.01,2048,1.321458547,.001321
Optimizado,-O0,12,4096,0.01,4096,1.324766457,.001324
Optimizado,-O0,12,4096,0.01,8192,1.315287735,.001315
Optimizado,-O0,12,4096,0.01,16384,1.308658071,.001308
Optimizado,-O0,12,4096,0.01,32768,1.317463145,.001317
Optimizado,-O0,12,4096,0.005,64,1.335113322,.001335
Optimizado,-O0,12,4096,0.005,128,1.355794894,.001355
Optimizado,-O0,12,4096,0.005,256,1.335352232,.001335
Optimizado,-O0,12,4096,0.005,512,1.336913004,.001336
Optimizado,-O0,12,4096,0.005,1024,1.352811262,.001352
Optimizado,-O0,12,4096,0.005,2048,1.339856127,.001339
Optimizado,-O0,12,4096,0.005,4096,1.339906770,.001339
Optimizado,-O0,12,4096,0.005,8192,1.331685073,.001331
Optimizado,-O0,12,4096,0.005,16384,1.349885779,.001349
Optimizado,-O0,12,4096,0.005,32768,1.341730679,.001341
Optimizado,-O0,12,4096,0.001,64,1.321726673,.001321
Optimizado,-O0,12,4096,0.001,128,1.351329894,.001351
Optimizado,-O0,12,4096,0.001,256,1.337132231,.001337
Optimizado,-O0,12,4096,0.001,512,1.316530948,.001316
Optimizado,-O0,12,4096,0.001,1024,1.322551667,.001322
Optimizado,-O0,12,4096,0.001,2048,1.326666555,.001326
Optimizado,-O0,12,4096,0.001,4096,1.316322745,.001316
Optimizado,-O0,12,4096,0.001,8192,1.313633278,.001313
Optimizado,-O0,12,4096,0.001,16384,1.318386883,.001318
Optimizado,-O0,12,4096,0.001,32768,1.320271842,.001320
Optimizado,-O0,12,4096,0.0005,64,1.319154992,.001319
Optimizado,-O0,12,4096,0.0005,128,1.338228520,.001338
Optimizado,-O0,12,4096,0.0005,256,1.336882814,.001336
Optimizado,-O0,12,4096,0.0005,512,1.321667081,.001321
Optimizado,-O0,12,4096,0.0005,1024,1.316176789,.001316
Optimizado,-O0,12,4096,0.0005,2048,1.312713489,.001312
Optimizado,-O0,12,4096,0.0005,4096,1.380034560,.001380
Optimizado,-O0,12,4096,0.0005,8192,1.337733434,.001337
Optimizado,-O0,12,4096,0.0005,16384,1.341092992,.001341
Optimizado,-O0,12,4096,0.0005,32768,1.322562756,.001322
Optimizado,-O0,13,8192,0.01,64,2.619819350,.002619
Optimizado,-O0,13,8192,0.01,128,2.657828809,.002657
Optimizado,-O0,13,8192,0.01,256,2.625516057,.002625
Optimizado,-O0,13,8192,0.01,512,2.607244217,.002607
Optimizado,-O0,13,8192,0.01,1024,2.605142234,.002605
Optimizado,-O0,13,8192,0.01,2048,2.614709665,.002614
Optimizado,-O0,13,8192,0.01,4096,2.626090169,.002626
Optimizado,-O0,13,8192,0.01,8192,2.607323366,.002607
Optimizado,-O0,13,8192,0.01,16384,2.616391084,.002616
Optimizado,-O0,13,8192,0.01,32768,2.640906664,.002640
Optimizado,-O0,13,8192,0.005,64,2.587733529,.002587
Optimizado,-O0,13,8192,0.005,128,2.631757157,.002631
Optimizado,-O0,13,8192,0.005,256,2.659449639,.002659
Optimizado,-O0,13,8192,0.005,512,2.616666801,.002616
Optimizado,-O0,13,8192,0.005,1024,2.602808200,.002602
Optimizado,-O0,13,8192,0.005,2048,2.595426709,.002595
Optimizado,-O0,13,8192,0.005,4096,2.583986876,.002583
Optimizado,-O0,13,8192,0.005,8192,2.594071362,.002594
Optimizado,-O0,13,8192,0.005,16384,2.616400596,.002616
Optimizado,-O0,13,8192,0.005,32768,2.580448033,.002580
Optimizado,-O0,13,8192,0.001,64,2.589323784,.002589
Optimizado,-O0,13,8192,0.001,128,2.646911573,.002646
Optimizado,-O0,13,8192,0.001,256,2.614681482,.002614
Optimizado,-O0,13,8192,0.001,512,2.650065397,.002650
Optimizado,-O0,13,8192,0.001,1024,2.647741924,.002647
Optimizado,-O0,13,8192,0.001,2048,2.598279772,.002598
Optimizado,-O0,13,8192,0.001,4096,2.588172458,.002588
Optimizado,-O0,13,8192,0.001,8192,2.639456437,.002639
Optimizado,-O0,13,8192,0.001,16384,2.634847809,.002634
Optimizado,-O0,13,8192,0.001,32768,2.639848699,.002639
Optimizado,-O0,13,8192,0.0005,64,2.640633427,.002640
Optimizado,-O0,13,8192,0.0005,128,2.633554965,.002633
Optimizado,-O0,13,8192,0.0005,256,2.610644679,.002610
Optimizado,-O0,13,8192,0.0005,512,2.627381339,.002627
Optimizado,-O0,13,8192,0.0005,1024,2.619648920,.002619
Optimizado,-O0,13,8192,0.0005,2048,2.593208029,.002593
Optimizado,-O0,13,8192,0.0005,4096,2.660958698,.002660
Optimizado,-O0,13,8192,0.0005,8192,2.616137720,.002616
Optimizado,-O0,13,8192,0.0005,16384,2.671229622,.002671
Optimizado,-O0,13,8192,0.0005,32768,2.596027214,.002596
Optimizado,-O0,14,16384,0.01,64,5.153835545,.005153
Optimizado,-O0,14,16384,0.01,128,5.377453501,.005377
Optimizado,-O0,14,16384,0.01,256,5.195102643,.005195
Optimizado,-O0,14,16384,0.01,512,5.210728726,.005210
Optimizado,-O0,14,16384,0.01,1024,5.179831749,.005179
Optimizado,-O0,14,16384,0.01,2048,5.179425510,.005179
Optimizado,-O0,14,16384,0.01,4096,5.160497475,.005160
Optimizado,-O0,14,16384,0.01,8192,5.230621766,.005230
Optimizado,-O0,14,16384,0.01,16384,5.263202961,.005263
Optimizado,-O0,14,16384,0.01,32768,5.158310898,.005158
Optimizado,-O0,14,16384,0.005,64,5.222840469,.005222
Optimizado,-O0,14,16384,0.005,128,5.248759994,.005248
Optimizado,-O0,14,16384,0.005,256,5.194166977,.005194
Optimizado,-O0,14,16384,0.005,512,5.205419260,.005205
Optimizado,-O0,14,16384,0.005,1024,5.169228852,.005169
Optimizado,-O0,14,16384,0.005,2048,5.184790065,.005184
Optimizado,-O0,14,16384,0.005,4096,5.260551663,.005260
Optimizado,-O0,14,16384,0.005,8192,5.149194419,.005149
Optimizado,-O0,14,16384,0.005,16384,5.209344155,.005209
Optimizado,-O0,14,16384,0.005,32768,5.226228810,.005226
Optimizado,-O0,14,16384,0.001,64,5.160132702,.005160
Optimizado,-O0,14,16384,0.001,128,5.285465194,.005285
Optimizado,-O0,14,16384,0.001,256,5.336744973,.005336
Optimizado,-O0,14,16384,0.001,512,5.214746040,.005214
Optimizado,-O0,14,16384,0.001,1024,5.182407984,.005182
Optimizado,-O0,14,16384,0.001,2048,5.160192152,.005160
Optimizado,-O0,14,16384,0.001,4096,5.179714573,.005179
Optimizado,-O0,14,16384,0.001,8192,5.201937267,.005201
Optimizado,-O0,14,16384,0.001,16384,5.152121598,.005152
Optimizado,-O0,14,16384,0.001,32768,5.221423931,.005221
Optimizado,-O0,14,16384,0.0005,64,5.187674719,.005187
Optimizado,-O0,14,16384,0.0005,128,5.341539632,.005341
Optimizado,-O0,14,16384,0.0005,256,5.271347376,.005271
Optimizado,-O0,14,16384,0.0005,512,5.320425530,.005320
Optimizado,-O0,14,16384,0.0005,1024,5.234522877,.005234
Optimizado,-O0,14,16384,0.0005,2048,5.420608519,.005420
Optimizado,-O0,14,16384,0.0005,4096,5.411000847,.005411
Optimizado,-O0,14,16384,0.0005,8192,5.234957348,.005234
Optimizado,-O0,14,16384,0.0005,16384,5.193438648,.005193
Optimizado,-O0,14,16384,0.0005,32768,5.211886003,.005211
Optimizado,-O0,15,32768,0.01,64,10.272112587,.010272
Optimizado,-O0,15,32768,0.01,128,10.472941331,.010472
Optimizado,-O0,15,32768,0.01,256,10.431661917,.010431
Optimizado,-O0,15,32768,0.01,512,10.374505362,.010374
Optimizado,-O0,15,32768,0.01,1024,10.411105980,.010411
Optimizado,-O0,15,32768,0.01,2048,10.305759989,.010305
Optimizado,-O0,15,32768,0.01,4096,10.522631233,.010522
Optimizado,-O0,15,32768,0.01,8192,10.345334043,.010345
Optimizado,-O0,15,32768,0.01,16384,10.282937385,.010282
Optimizado,-O0,15,32768,0.01,32768,10.273976187,.010273
Optimizado,-O0,15,32768,0.005,64,10.293928590,.010293
Optimizado,-O0,15,32768,0.005,128,10.450510037,.010450
Optimizado,-O0,15,32768,0.005,256,10.387864208,.010387
Optimizado,-O0,15,32768,0.005,512,10.353876492,.010353
Optimizado,-O0,15,32768,0.005,1024,10.309256073,.010309
Optimizado,-O0,15,32768,0.005,2048,10.309860775,.010309
Optimizado,-O0,15,32768,0.005,4096,10.331514282,.010331
Optimizado,-O0,15,32768,0.005,8192,10.558893742,.010558
Optimizado,-O0,15,32768,0.005,16384,10.300836177,.010300
Optimizado,-O0,15,32768,0.005,32768,10.322761195,.010322
Optimizado,-O0,15,32768,0.001,64,10.413494282,.010413
Optimizado,-O0,15,32768,0.001,128,10.697027735,.010697
Optimizado,-O0,15,32768,0.001,256,10.688067611,.010688
Optimizado,-O0,15,32768,0.001,512,10.777726461,.010777
Optimizado,-O0,15,32768,0.001,1024,10.489891876,.010489
Optimizado,-O0,15,32768,0.001,2048,10.531188597,.010531
Optimizado,-O0,15,32768,0.001,4096,10.389958205,.010389
Optimizado,-O0,15,32768,0.001,8192,10.483111226,.010483
Optimizado,-O0,15,32768,0.001,16384,10.704054013,.010704
Optimizado,-O0,15,32768,0.001,32768,10.272978663,.010272
Optimizado,-O0,15,32768,0.0005,64,10.476856536,.010476
Optimizado,-O0,15,32768,0.0005,128,10.494781063,.010494
Optimizado,-O0,15,32768,0.0005,256,10.344974349,.010344
Optimizado,-O0,15,32768,0.0005,512,10.420353463,.010420
Optimizado,-O0,15,32768,0.0005,1024,10.299832996,.010299
Optimizado,-O0,15,32768,0.0005,2048,10.370122175,.010370
Optimizado,-O0,15,32768,0.0005,4096,10.289690095,.010289
Optimizado,-O0,15,32768,0.0005,8192,10.353179303,.010353
Optimizado,-O0,15,32768,0.0005,16384,10.360289685,.010360
Optimizado,-O0,15,32768,0.0005,32768,10.297840962,.010297
Optimizado,-O1,11,2048,0.01,64,.237875790,.000237
Optimizado,-O1,11,2048,0.01,128,.236696784,.000236
Optimizado,-O1,11,2048,0.01,256,.240737202,.000240
Optimizado,-O1,11,2048,0.01,512,.237124307,.000237
Optimizado,-O1,11,2048,0.01,1024,.234656966,.000234
Optimizado,-O1,11,2048,0.01,2048,.234280218,.000234
Optimizado,-O1,11,2048,0.01,4096,.234108591,.000234
Optimizado,-O1,11,2048,0.01,8192,.235973204,.000235
Optimizado,-O1,11,2048,0.01,16384,.230946486,.000230
Optimizado,-O1,11,2048,0.01,32768,.233582489,.000233
Optimizado,-O1,11,2048,0.005,64,.239512388,.000239
Optimizado,-O1,11,2048,0.005,128,.235004638,.000235
Optimizado,-O1,11,2048,0.005,256,.235674224,.000235
Optimizado,-O1,11,2048,0.005,512,.233135076,.000233
Optimizado,-O1,11,2048,0.005,1024,.232903003,.000232
Optimizado,-O1,11,2048,0.005,2048,.235001933,.000235
Optimizado,-O1,11,2048,0.005,4096,.236598695,.000236
Optimizado,-O1,11,2048,0.005,8192,.230916017,.000230
Optimizado,-O1,11,2048,0.005,16384,.235334156,.000235
Optimizado,-O1,11,2048,0.005,32768,.231354843,.000231
Optimizado,-O1,11,2048,0.001,64,.234935406,.000234
Optimizado,-O1,11,2048,0.001,128,.237542603,.000237
Optimizado,-O1,11,2048,0.001,256,.234922391,.000234
Optimizado,-O1,11,2048,0.001,512,.239409140,.000239
Optimizado,-O1,11,2048,0.001,1024,.235357930,.000235
Optimizado,-O1,11,2048,0.001,2048,.233840790,.000233
Optimizado,-O1,11,2048,0.001,4096,.231173337,.000231
Optimizado,-O1,11,2048,0.001,8192,.239835893,.000239
Optimizado,-O1,11,2048,0.001,16384,.232361691,.000232
Optimizado,-O1,11,2048,0.001,32768,.230691198,.000230
Optimizado,-O1,11,2048,0.0005,64,.238644542,.000238
Optimizado,-O1,11,2048,0.0005,128,.238168365,.000238
Optimizado,-O1,11,2048,0.0005,256,.254220260,.000254
Optimizado,-O1,11,2048,0.0005,512,.238448318,.000238
Optimizado,-O1,11,2048,0.0005,1024,.235879694,.000235
Optimizado,-O1,11,2048,0.0005,2048,.238057052,.000238
Optimizado,-O1,11,2048,0.0005,4096,.234245410,.000234
Optimizado,-O1,11,2048,0.0005,8192,.239124627,.000239
Optimizado,-O1,11,2048,0.0005,16384,.231334473,.000231
Optimizado,-O1,11,2048,0.0005,32768,.236554830,.000236
Optimizado,-O1,12,4096,0.01,64,.458101864,.000458
Optimizado,-O1,12,4096,0.01,128,.458144605,.000458
Optimizado,-O1,12,4096,0.01,256,.457949563,.000457
Optimizado,-O1,12,4096,0.01,512,.458999013,.000458
Optimizado,-O1,12,4096,0.01,1024,.460136891,.000460
Optimizado,-O1,12,4096,0.01,2048,.453043936,.000453
Optimizado,-O1,12,4096,0.01,4096,.452982819,.000452
Optimizado,-O1,12,4096,0.01,8192,.453004760,.000453
Optimizado,-O1,12,4096,0.01,16384,.451867343,.000451
Optimizado,-O1,12,4096,0.01,32768,.453190624,.000453
Optimizado,-O1,12,4096,0.005,64,.460382136,.000460
Optimizado,-O1,12,4096,0.005,128,.463196839,.000463
Optimizado,-O1,12,4096,0.005,256,.456281222,.000456
Optimizado,-O1,12,4096,0.005,512,.464636652,.000464
Optimizado,-O1,12,4096,0.005,1024,.454168106,.000454
Optimizado,-O1,12,4096,0.005,2048,.451003204,.000451
Optimizado,-O1,12,4096,0.005,4096,.454246244,.000454
Optimizado,-O1,12,4096,0.005,8192,.452857096,.000452
Optimizado,-O1,12,4096,0.005,16384,.449433313,.000449
Optimizado,-O1,12,4096,0.005,32768,.449405389,.000449
Optimizado,-O1,12,4096,0.001,64,.462360914,.000462
Optimizado,-O1,12,4096,0.001,128,.467045219,.000467
Optimizado,-O1,12,4096,0.001,256,.458264458,.000458
Optimizado,-O1,12,4096,0.001,512,.459278350,.000459
Optimizado,-O1,12,4096,0.001,1024,.456469768,.000456
Optimizado,-O1,12,4096,0.001,2048,.449843342,.000449
Optimizado,-O1,12,4096,0.001,4096,.447836939,.000447
Optimizado,-O1,12,4096,0.001,8192,.451233631,.000451
Optimizado,-O1,12,4096,0.001,16384,.456761793,.000456
Optimizado,-O1,12,4096,0.001,32768,.452735932,.000452
Optimizado,-O1,12,4096,0.0005,64,.459760937,.000459
Optimizado,-O1,12,4096,0.0005,128,.466727120,.000466
Optimizado,-O1,12,4096,0.0005,256,.452430620,.000452
Optimizado,-O1,12,4096,0.0005,512,.462652707,.000462
Optimizado,-O1,12,4096,0.0005,1024,.453458829,.000453
Optimizado,-O1,12,4096,0.0005,2048,.460822659,.000460
Optimizado,-O1,12,4096,0.0005,4096,.454891979,.000454
Optimizado,-O1,12,4096,0.0005,8192,.452268781,.000452
Optimizado,-O1,12,4096,0.0005,16384,.451681030,.000451
Optimizado,-O1,12,4096,0.0005,32768,.459393756,.000459
Optimizado,-O1,13,8192,0.01,64,.895245825,.000895
Optimizado,-O1,13,8192,0.01,128,.912683029,.000912
Optimizado,-O1,13,8192,0.01,256,.897778058,.000897
Optimizado,-O1,13,8192,0.01,512,.909558974,.000909
Optimizado,-O1,13,8192,0.01,1024,.906076858,.000906
Optimizado,-O1,13,8192,0.01,2048,.897750202,.000897
Optimizado,-O1,13,8192,0.01,4096,.900021850,.000900
Optimizado,-O1,13,8192,0.01,8192,.887576346,.000887
Optimizado,-O1,13,8192,0.01,16384,.901418549,.000901
Optimizado,-O1,13,8192,0.01,32768,.899028093,.000899
Optimizado,-O1,13,8192,0.005,64,.921135194,.000921
Optimizado,-O1,13,8192,0.005,128,.918233314,.000918
Optimizado,-O1,13,8192,0.005,256,.901332311,.000901
Optimizado,-O1,13,8192,0.005,512,.898903121,.000898
Optimizado,-O1,13,8192,0.005,1024,.895325665,.000895
Optimizado,-O1,13,8192,0.005,2048,.897969110,.000897
Optimizado,-O1,13,8192,0.005,4096,.893828671,.000893
Optimizado,-O1,13,8192,0.005,8192,.902716434,.000902
Optimizado,-O1,13,8192,0.005,16384,.896361424,.000896
Optimizado,-O1,13,8192,0.005,32768,.888987554,.000888
Optimizado,-O1,13,8192,0.001,64,.907359558,.000907
Optimizado,-O1,13,8192,0.001,128,.909799215,.000909
Optimizado,-O1,13,8192,0.001,256,.902701952,.000902
Optimizado,-O1,13,8192,0.001,512,.901668011,.000901
Optimizado,-O1,13,8192,0.001,1024,.894896428,.000894
Optimizado,-O1,13,8192,0.001,2048,.890276133,.000890
Optimizado,-O1,13,8192,0.001,4096,.893018729,.000893
Optimizado,-O1,13,8192,0.001,8192,.892447769,.000892
Optimizado,-O1,13,8192,0.001,16384,.889691937,.000889
Optimizado,-O1,13,8192,0.001,32768,.891406865,.000891
Optimizado,-O1,13,8192,0.0005,64,.907192030,.000907
Optimizado,-O1,13,8192,0.0005,128,.907392520,.000907
Optimizado,-O1,13,8192,0.0005,256,.885270600,.000885
Optimizado,-O1,13,8192,0.0005,512,.901122572,.000901
Optimizado,-O1,13,8192,0.0005,1024,.884071182,.000884
Optimizado,-O1,13,8192,0.0005,2048,.895287713,.000895
Optimizado,-O1,13,8192,0.0005,4096,.888260773,.000888
Optimizado,-O1,13,8192,0.0005,8192,.890643793,.000890
Optimizado,-O1,13,8192,0.0005,16384,.874993163,.000874
Optimizado,-O1,13,8192,0.0005,32768,.883894592,.000883
Optimizado,-O1,14,16384,0.01,64,1.806732673,.001806
Optimizado,-O1,14,16384,0.01,128,1.808694226,.001808
Optimizado,-O1,14,16384,0.01,256,1.783490582,.001783
Optimizado,-O1,14,16384,0.01,512,1.768647617,.001768
Optimizado,-O1,14,16384,0.01,1024,1.782682696,.001782
Optimizado,-O1,14,16384,0.01,2048,1.792505738,.001792
Optimizado,-O1,14,16384,0.01,4096,1.770686953,.001770
Optimizado,-O1,14,16384,0.01,8192,1.759633039,.001759
Optimizado,-O1,14,16384,0.01,16384,1.757162859,.001757
Optimizado,-O1,14,16384,0.01,32768,1.785558989,.001785
Optimizado,-O1,14,16384,0.005,64,1.789665430,.001789
Optimizado,-O1,14,16384,0.005,128,1.843410567,.001843
Optimizado,-O1,14,16384,0.005,256,1.802178595,.001802
Optimizado,-O1,14,16384,0.005,512,1.755729432,.001755
Optimizado,-O1,14,16384,0.005,1024,1.786550301,.001786
Optimizado,-O1,14,16384,0.005,2048,1.762283352,.001762
Optimizado,-O1,14,16384,0.005,4096,1.776850734,.001776
Optimizado,-O1,14,16384,0.005,8192,1.765416516,.001765
Optimizado,-O1,14,16384,0.005,16384,1.756792932,.001756
Optimizado,-O1,14,16384,0.005,32768,1.750698266,.001750
Optimizado,-O1,14,16384,0.001,64,1.838479702,.001838
Optimizado,-O1,14,16384,0.001,128,1.823150933,.001823
Optimizado,-O1,14,16384,0.001,256,1.782209706,.001782
Optimizado,-O1,14,16384,0.001,512,1.788050261,.001788
Optimizado,-O1,14,16384,0.001,1024,1.749073034,.001749
Optimizado,-O1,14,16384,0.001,2048,1.779390896,.001779
Optimizado,-O1,14,16384,0.001,4096,1.760770465,.001760
Optimizado,-O1,14,16384,0.001,8192,1.773089244,.001773
Optimizado,-O1,14,16384,0.001,16384,1.754669335,.001754
Optimizado,-O1,14,16384,0.001,32768,1.752396011,.001752
Optimizado,-O1,14,16384,0.0005,64,1.790436005,.001790
Optimizado,-O1,14,16384,0.0005,128,1.809520653,.001809
Optimizado,-O1,14,16384,0.0005,256,1.788345415,.001788
Optimizado,-O1,14,16384,0.0005,512,1.774412526,.001774
Optimizado,-O1,14,16384,0.0005,1024,1.761804462,.001761
Optimizado,-O1,14,16384,0.0005,2048,1.755981955,.001755
Optimizado,-O1,14,16384,0.0005,4096,1.751520572,.001751
Optimizado,-O1,14,16384,0.0005,8192,1.761776308,.001761
Optimizado,-O1,14,16384,0.0005,16384,1.773161328,.001773
Optimizado,-O1,14,16384,0.0005,32768,1.761754240,.001761
Optimizado,-O1,15,32768,0.01,64,3.569770194,.003569
Optimizado,-O1,15,32768,0.01,128,3.565604445,.003565
Optimizado,-O1,15,32768,0.01,256,3.504379274,.003504
Optimizado,-O1,15,32768,0.01,512,3.497102579,.003497
Optimizado,-O1,15,32768,0.01,1024,3.507271041,.003507
Optimizado,-O1,15,32768,0.01,2048,3.477076853,.003477
Optimizado,-O1,15,32768,0.01,4096,3.555062193,.003555
Optimizado,-O1,15,32768,0.01,8192,3.479656185,.003479
