Version_Codigo,Bandera,Log2N,N,dt,Bloque_B,Tiempo_Total_Segundos,Tiempo_Iteracion_Seg
Optimizado,-O3,14,16384,0.001,16384,.905934166,.000905
Optimizado,-O3,14,16384,0.0005,64,.909448492,.000909
Optimizado,-O3,14,16384,0.0005,256,.893754195,.000893
Optimizado,-O3,14,16384,0.0005,1024,.899949015,.000899
Optimizado,-O3,14,16384,0.0005,4096,.911747205,.000911
Optimizado,-O3,14,16384,0.0005,16384,.889004056,.000889
Optimizado,-O3,15,32768,0.01,64,1.917185666,.001917
Optimizado,-O3,15,32768,0.01,256,1.863792032,.001863
Optimizado,-O3,15,32768,0.01,1024,2.040595155,.002040
Optimizado,-O3,15,32768,0.01,4096,2.012258688,.002012
Optimizado,-O3,15,32768,0.01,16384,1.850772143,.001850
Optimizado,-O3,15,32768,0.005,64,1.923706416,.001923
Optimizado,-O3,15,32768,0.005,256,1.895131931,.001895
Optimizado,-O3,15,32768,0.005,1024,1.951828248,.001951
Optimizado,-O3,15,32768,0.005,4096,1.884180294,.001884
Optimizado,-O3,15,32768,0.005,16384,1.957047252,.001957
Optimizado,-O3,15,32768,0.001,64,1.843508882,.001843
Optimizado,-O3,15,32768,0.001,256,1.962322723,.001962
Optimizado,-O3,15,32768,0.001,1024,1.881200856,.001881
Optimizado,-O3,15,32768,0.001,4096,1.866835061,.001866
Optimizado,-O3,15,32768,0.001,16384,1.849655821,.001849
Optimizado,-O3,15,32768,0.0005,64,1.915318476,.001915
Optimizado,-O3,15,32768,0.0005,256,1.961637141,.001961
Optimizado,-O3,15,32768,0.0005,1024,1.953736650,.001953
Optimizado,-O3,15,32768,0.0005,4096,1.917883474,.001917
Optimizado,-O3,15,32768,0.0005,16384,1.915325704,.001915
