Version_Codigo,Bandera,Log2N,N,dt,Bloque_B,Tiempo_Total_Segundos,Tiempo_Iteracion_Seg
Optimizado,-O2,13,8192,0.005,512,.379955913,.000379
Optimizado,-O2,13,8192,0.005,1024,.397315712,.000397
Optimizado,-O2,13,8192,0.005,2048,.382690140,.000382
Optimizado,-O2,13,8192,0.005,4096,.380140946,.000380
Optimizado,-O2,13,8192,0.005,8192,.380910281,.000380
Optimizado,-O2,13,8192,0.005,16384,.379430453,.000379
Optimizado,-O2,13,8192,0.005,32768,.379164236,.000379
Optimizado,-O2,13,8192,0.001,64,.381228046,.000381
Optimizado,-O2,13,8192,0.001,128,.394572909,.000394
Optimizado,-O2,13,8192,0.001,256,.386726637,.000386
Optimizado,-O2,13,8192,0.001,512,.383067660,.000383
Optimizado,-O2,13,8192,0.001,1024,.380730679,.000380
Optimizado,-O2,13,8192,0.001,2048,.385727825,.000385
Optimizado,-O2,13,8192,0.001,4096,.379734814,.000379
Optimizado,-O2,13,8192,0.001,8192,.379418331,.000379
Optimizado,-O2,13,8192,0.001,16384,.380013044,.000380
Optimizado,-O2,13,8192,0.001,32768,.382284629,.000382
Optimizado,-O2,13,8192,0.0005,64,.381015803,.000381
Optimizado,-O2,13,8192,0.0005,128,.380980586,.000380
Optimizado,-O2,13,8192,0.0005,256,.381228548,.000381
Optimizado,-O2,13,8192,0.0005,512,.394522233,.000394
Optimizado,-O2,13,8192,0.0005,1024,.381017506,.000381
Optimizado,-O2,13,8192,0.0005,2048,.399045797,.000399
Optimizado,-O2,13,8192,0.0005,4096,.378880217,.000378
Optimizado,-O2,13,8192,0.0005,8192,.380773361,.000380
Optimizado,-O2,13,8192,0.0005,16384,.382034143,.000382
Optimizado,-O2,13,8192,0.0005,32768,.380691476,.000380
Optimizado,-O2,14,16384,0.01,64,.834802482,.000834
Optimizado,-O2,14,16384,0.01,128,.801791000,.000801
Optimizado,-O2,14,16384,0.01,256,.804412032,.000804
Optimizado,-O2,14,16384,0.01,512,.799966156,.000799
Optimizado,-O2,14,16384,0.01,1024,.806146776,.000806
Optimizado,-O2,14,16384,0.01,2048,.804136979,.000804
Optimizado,-O2,14,16384,0.01,4096,.803231515,.000803
Optimizado,-O2,14,16384,0.01,8192,.801109855,.000801
Optimizado,-O2,14,16384,0.01,16384,.803393454,.000803
Optimizado,-O2,14,16384,0.01,32768,.805571842,.000805
Optimizado,-O2,14,16384,0.005,64,.805436084,.000805
Optimizado,-O2,14,16384,0.005,128,.821792321,.000821
Optimizado,-O2,14,16384,0.005,256,.860091082,.000860
Optimizado,-O2,14,16384,0.005,512,.800898724,.000800
Optimizado,-O2,14,16384,0.005,1024,.800866473,.000800
Optimizado,-O2,14,16384,0.005,2048,.804327705,.000804
Optimizado,-O2,14,16384,0.005,4096,.860016372,.000860
Optimizado,-O2,14,16384,0.005,8192,.803264100,.000803
Optimizado,-O2,14,16384,0.005,16384,.803214466,.000803
Optimizado,-O2,14,16384,0.005,32768,.801924229,.000801
Optimizado,-O2,14,16384,0.001,64,.839565859,.000839
Optimizado,-O2,14,16384,0.001,128,.802643340,.000802
Optimizado,-O2,14,16384,0.001,256,.816061852,.000816
Optimizado,-O2,14,16384,0.001,512,.804994347,.000804
Optimizado,-O2,14,16384,0.001,1024,.804095185,.000804
Optimizado,-O2,14,16384,0.001,2048,.803918469,.000803
Optimizado,-O2,14,16384,0.001,4096,.833510751,.000833
Optimizado,-O2,14,16384,0.001,8192,.805403217,.000805
Optimizado,-O2,14,16384,0.001,16384,.823061643,.000823
Optimizado,-O2,14,16384,0.001,32768,.823159470,.000823
Optimizado,-O2,14,16384,0.0005,64,.829381730,.000829
Optimizado,-O2,14,16384,0.0005,128,.822214091,.000822
Optimizado,-O2,14,16384,0.0005,256,.802510229,.000802
Optimizado,-O2,14,16384,0.0005,512,.857461242,.000857
Optimizado,-O2,14,16384,0.0005,1024,.812398049,.000812
Optimizado,-O2,14,16384,0.0005,2048,.838083241,.000838
Optimizado,-O2,14,16384,0.0005,4096,.797960807,.000797
Optimizado,-O2,14,16384,0.0005,8192,.801620947,.000801
Optimizado,-O2,14,16384,0.0005,16384,.800004739,.000800
Optimizado,-O2,14,16384,0.0005,32768,.829439993,.000829
Optimizado,-O2,15,32768,0.01,64,1.718975074,.001718
Optimizado,-O2,15,32768,0.01,128,1.722695139,.001722
Optimizado,-O2,15,32768,0.01,256,1.720431220,.001720
Optimizado,-O2,15,32768,0.01,512,1.726343570,.001726
Optimizado,-O2,15,32768,0.01,1024,1.726484650,.001726
Optimizado,-O2,15,32768,0.01,2048,1.708926947,.001708
Optimizado,-O2,15,32768,0.01,4096,1.767588416,.001767
Optimizado,-O2,15,32768,0.01,8192,1.841356061,.001841
Optimizado,-O2,15,32768,0.01,16384,1.778633662,.001778
Optimizado,-O2,15,32768,0.01,32768,1.713012772,.001713
Optimizado,-O2,15,32768,0.005,64,1.734072638,.001734
Optimizado,-O2,15,32768,0.005,128,1.726230766,.001726
Optimizado,-O2,15,32768,0.005,256,1.764143905,.001764
Optimizado,-O2,15,32768,0.005,512,1.761823938,.001761
Optimizado,-O2,15,32768,0.005,1024,1.750966884,.001750
Optimizado,-O2,15,32768,0.005,2048,1.720633702,.001720
Optimizado,-O2,15,32768,0.005,4096,1.723011742,.001723
Optimizado,-O2,15,32768,0.005,8192,1.723202206,.001723
Optimizado,-O2,15,32768,0.005,16384,1.719916601,.001719
Optimizado,-O2,15,32768,0.005,32768,1.741506837,.001741
Optimizado,-O2,15,32768,0.001,64,1.705305229,.001705
Optimizado,-O2,15,32768,0.001,128,1.832534222,.001832
Optimizado,-O2,15,32768,0.001,256,1.734833452,.001734
Optimizado,-O2,15,32768,0.001,512,1.726362682,.001726
Optimizado,-O2,15,32768,0.001,1024,1.785776074,.001785
Optimizado,-O2,15,32768,0.001,2048,1.784327768,.001784
Optimizado,-O2,15,32768,0.001,4096,1.740586453,.001740
Optimizado,-O2,15,32768,0.001,8192,1.710528896,.001710
Optimizado,-O2,15,32768,0.001,16384,1.745772871,.001745
Optimizado,-O2,15,32768,0.001,32768,1.808583944,.001808
Optimizado,-O2,15,32768,0.0005,64,1.804713264,.001804
Optimizado,-O2,15,32768,0.0005,128,1.728530871,.001728
Optimizado,-O2,15,32768,0.0005,256,1.735723309,.001735
Optimizado,-O2,15,32768,0.0005,512,1.725693631,.001725
Optimizado,-O2,15,32768,0.0005,1024,1.757648564,.001757
Optimizado,-O2,15,32768,0.0005,2048,1.713955209,.001713
Optimizado,-O2,15,32768,0.0005,4096,1.805331498,.001805
Optimizado,-O2,15,32768,0.0005,8192,1.726042690,.001726
Optimizado,-O2,15,32768,0.0005,16384,1.715176178,.001715
Optimizado,-O2,15,32768,0.0005,32768,1.708696690,.001708
Optimizado,-O3,11,2048,0.01,64,.096052103,.000096
Optimizado,-O3,11,2048,0.01,128,.094644312,.000094
Optimizado,-O3,11,2048,0.01,256,.095440488,.000095
Optimizado,-O3,11,2048,0.01,512,.094389487,.000094
Optimizado,-O3,11,2048,0.01,1024,.094671083,.000094
Optimizado,-O3,11,2048,0.01,2048,.096197109,.000096
Optimizado,-O3,11,2048,0.01,4096,.093916696,.000093
Optimizado,-O3,11,2048,0.01,8192,.094370059,.000094
Optimizado,-O3,11,2048,0.01,16384,.094485049,.000094
Optimizado,-O3,11,2048,0.01,32768,.093969217,.000093
Optimizado,-O3,11,2048,0.005,64,.096449159,.000096
Optimizado,-O3,11,2048,0.005,128,.096203311,.000096
Optimizado,-O3,11,2048,0.005,256,.093211653,.000093
Optimizado,-O3,11,2048,0.005,512,.094661675,.000094
Optimizado,-O3,11,2048,0.005,1024,.095775276,.000095
Optimizado,-O3,11,2048,0.005,2048,.094327549,.000094
Optimizado,-O3,11,2048,0.005,4096,.092810059,.000092
Optimizado,-O3,11,2048,0.005,8192,.095254523,.000095
Optimizado,-O3,11,2048,0.005,16384,.094644322,.000094
Optimizado,-O3,11,2048,0.005,32768,.096615435,.000096
Optimizado,-O3,11,2048,0.001,64,.093960800,.000093
Optimizado,-O3,11,2048,0.001,128,.095889603,.000095
Optimizado,-O3,11,2048,0.001,256,.093814251,.000093
Optimizado,-O3,11,2048,0.001,512,.095008395,.000095
Optimizado,-O3,11,2048,0.001,1024,.093102175,.000093
Optimizado,-O3,11,2048,0.001,2048,.094650253,.000094
Optimizado,-O3,11,2048,0.001,4096,.095486345,.000095
Optimizado,-O3,11,2048,0.001,8192,.097011430,.000097
Optimizado,-O3,11,2048,0.001,16384,.093045597,.000093
Optimizado,-O3,11,2048,0.001,32768,.092978980,.000092
Optimizado,-O3,11,2048,0.0005,64,.094106839,.000094
Optimizado,-O3,11,2048,0.0005,128,.094865052,.000094
Optimizado,-O3,11,2048,0.0005,256,.094497422,.000094
Optimizado,-O3,11,2048,0.0005,512,.095195071,.000095
Optimizado,-O3,11,2048,0.0005,1024,.094877837,.000094
Optimizado,-O3,11,2048,0.0005,2048,.095323865,.000095
Optimizado,-O3,11,2048,0.0005,4096,.093709742,.000093
Optimizado,-O3,11,2048,0.0005,8192,.094578216,.000094
Optimizado,-O3,11,2048,0.0005,16384,.100470808,.000100
Optimizado,-O3,11,2048,0.0005,32768,.095773542,.000095
Optimizado,-O3,12,4096,0.01,64,.202480234,.000202
Optimizado,-O3,12,4096,0.01,128,.196308973,.000196
Optimizado,-O3,12,4096,0.01,256,.194546487,.000194
Optimizado,-O3,12,4096,0.01,512,.194473467,.000194
Optimizado,-O3,12,4096,0.01,1024,.197545027,.000197
Optimizado,-O3,12,4096,0.01,2048,.198532988,.000198
Optimizado,-O3,12,4096,0.01,4096,.196949673,.000196
Optimizado,-O3,12,4096,0.01,8192,.197600512,.000197
Optimizado,-O3,12,4096,0.01,16384,.196417579,.000196
Optimizado,-O3,12,4096,0.01,32768,.203948360,.000203
Optimizado,-O3,12,4096,0.005,64,.196958410,.000196
Optimizado,-O3,12,4096,0.005,128,.203062133,.000203
Optimizado,-O3,12,4096,0.005,256,.194619095,.000194
Optimizado,-O3,12,4096,0.005,512,.195893993,.000195
Optimizado,-O3,12,4096,0.005,1024,.204226450,.000204
Optimizado,-O3,12,4096,0.005,2048,.195678181,.000195
Optimizado,-O3,12,4096,0.005,4096,.195739699,.000195
Optimizado,-O3,12,4096,0.005,8192,.203756165,.000203
Optimizado,-O3,12,4096,0.005,16384,.194863861,.000194
Optimizado,-O3,12,4096,0.005,32768,.195212975,.000195
Optimizado,-O3,12,4096,0.001,64,.203649120,.000203
Optimizado,-O3,12,4096,0.001,128,.202460367,.000202
Optimizado,-O3,12,4096,0.001,256,.195268652,.000195
Optimizado,-O3,12,4096,0.001,512,.196585841,.000196
Optimizado,-O3,12,4096,0.001,1024,.196343559,.000196
Optimizado,-O3,12,4096,0.001,2048,.203090447,.000203
Optimizado,-O3,12,4096,0.001,4096,.194621018,.000194
Optimizado,-O3,12,4096,0.001,8192,.203163386,.000203
Optimizado,-O3,12,4096,0.001,16384,.194456526,.000194
Optimizado,-O3,12,4096,0.001,32768,.196315846,.000196
Optimizado,-O3,12,4096,0.0005,64,.197321652,.000197
Optimizado,-O3,12,4096,0.0005,128,.196314414,.000196
Optimizado,-O3,12,4096,0.0005,256,.195757693,.000195
Optimizado,-O3,12,4096,0.0005,512,.196516588,.000196
Optimizado,-O3,12,4096,0.0005,1024,.202070204,.000202
Optimizado,-O3,12,4096,0.0005,2048,.195877832,.000195
Optimizado,-O3,12,4096,0.0005,4096,.195856381,.000195
Optimizado,-O3,12,4096,0.0005,8192,.203332709,.000203
Optimizado,-O3,12,4096,0.0005,16384,.194504206,.000194
Optimizado,-O3,12,4096,0.0005,32768,.194255643,.000194
Optimizado,-O3,13,8192,0.01,64,.418791609,.000418
Optimizado,-O3,13,8192,0.01,128,.414006317,.000414
Optimizado,-O3,13,8192,0.01,256,.413198148,.000413
Optimizado,-O3,13,8192,0.01,512,.411135680,.000411
Optimizado,-O3,13,8192,0.01,1024,.411457022,.000411
Optimizado,-O3,13,8192,0.01,2048,.426828705,.000426
Optimizado,-O3,13,8192,0.01,4096,.411994526,.000411
Optimizado,-O3,13,8192,0.01,8192,.433200058,.000433
Optimizado,-O3,13,8192,0.01,16384,.418864940,.000418
Optimizado,-O3,13,8192,0.01,32768,.412948463,.000412
Optimizado,-O3,13,8192,0.005,64,.417153701,.000417
Optimizado,-O3,13,8192,0.005,128,.413179904,.000413
Optimizado,-O3,13,8192,0.005,256,.412680202,.000412
Optimizado,-O3,13,8192,0.005,512,.422862573,.000422
Optimizado,-O3,13,8192,0.005,1024,.411278713,.000411
Optimizado,-O3,13,8192,0.005,2048,.412261104,.000412
Optimizado,-O3,13,8192,0.005,4096,.421974020,.000421
Optimizado,-O3,13,8192,0.005,8192,.409905870,.000409
Optimizado,-O3,13,8192,0.005,16384,.415183018,.000415
Optimizado,-O3,13,8192,0.005,32768,.426963763,.000426
Optimizado,-O3,13,8192,0.001,64,.412451316,.000412
Optimizado,-O3,13,8192,0.001,128,.429717908,.000429
Optimizado,-O3,13,8192,0.001,256,.413585927,.000413
Optimizado,-O3,13,8192,0.001,512,.429273692,.000429
Optimizado,-O3,13,8192,0.001,1024,.416465391,.000416
Optimizado,-O3,13,8192,0.001,2048,.410078689,.000410
Optimizado,-O3,13,8192,0.001,4096,.410224567,.000410
Optimizado,-O3,13,8192,0.001,8192,.419700071,.000419
Optimizado,-O3,13,8192,0.001,16384,.432618933,.000432
Optimizado,-O3,13,8192,0.001,32768,.412266446,.000412
Optimizado,-O3,13,8192,0.0005,64,.411748830,.000411
Optimizado,-O3,13,8192,0.0005,128,.415993213,.000415
Optimizado,-O3,13,8192,0.0005,256,.414035745,.000414
Optimizado,-O3,13,8192,0.0005,512,.411987865,.000411
Optimizado,-O3,13,8192,0.0005,1024,.432087652,.000432
Optimizado,-O3,13,8192,0.0005,2048,.427113019,.000427
Optimizado,-O3,13,8192,0.0005,4096,.423128290,.000423
Optimizado,-O3,13,8192,0.0005,8192,.410345968,.000410
Optimizado,-O3,13,8192,0.0005,16384,.411735475,.000411
Optimizado,-O3,13,8192,0.0005,32768,.410850169,.000410
Optimizado,-O3,14,16384,0.01,64,.874573746,.000874
Optimizado,-O3,14,16384,0.01,128,.878468633,.000878
Optimizado,-O3,14,16384,0.01,256,.924531291,.000924
Optimizado,-O3,14,16384,0.01,512,.870369661,.000870
Optimizado,-O3,14,16384,0.01,1024,.918962888,.000918
Optimizado,-O3,14,16384,0.01,2048,.897787183,.000897
Optimizado,-O3,14,16384,0.01,4096,.910792780,.000910
Optimizado,-O3,14,16384,0.01,8192,.928622314,.000928
Optimizado,-O3,14,16384,0.01,16384,.902775373,.000902
Optimizado,-O3,14,16384,0.01,32768,.891332282,.000891
Optimizado,-O3,14,16384,0.005,64,.902370433,.000902
Optimizado,-O3,14,16384,0.005,128,.900180823,.000900
Optimizado,-O3,14,16384,0.005,256,.899370891,.000899
Optimizado,-O3,14,16384,0.005,512,.878083072,.000878
Optimizado,-O3,14,16384,0.005,1024,.925628113,.000925
Optimizado,-O3,14,16384,0.005,2048,.873740623,.000873
Optimizado,-O3,14,16384,0.005,4096,.898109911,.000898
Optimizado,-O3,14,16384,0.005,8192,.897490451,.000897
Optimizado,-O3,14,16384,0.005,16384,.890592997,.000890
Optimizado,-O3,14,16384,0.005,32768,.870255378,.000870
Optimizado,-O3,14,16384,0.001,64,.888628947,.000888
Optimizado,-O3,14,16384,0.001,128,.890493258,.000890
Optimizado,-O3,14,16384,0.001,256,.888252882,.000888
Optimizado,-O3,14,16384,0.001,512,.877013518,.000877
Optimizado,-O3,14,16384,0.001,1024,.874945771,.000874
Optimizado,-O3,14,16384,0.001,2048,.894190239,.000894
Optimizado,-O3,14,16384,0.001,4096,.897973694,.000897
Optimizado,-O3,14,16384,0.001,8192,.896325606,.000896
Optimizado,-O3,14,16384,0.001,16384,.887731049,.000887
Optimizado,-O3,14,16384,0.001,32768,.878205950,.000878
Optimizado,-O3,14,16384,0.0005,64,.873317402,.000873
Optimizado,-O3,14,16384,0.0005,128,.891539974,.000891
Optimizado,-O3,14,16384,0.0005,256,.872950985,.000872
Optimizado,-O3,14,16384,0.0005,512,.928370482,.000928
Optimizado,-O3,14,16384,0.0005,1024,.929145608,.000929
Optimizado,-O3,14,16384,0.0005,2048,.917606945,.000917
Optimizado,-O3,14,16384,0.0005,4096,.880417124,.000880
Optimizado,-O3,14,16384,0.0005,8192,.871879415,.000871
Optimizado,-O3,14,16384,0.0005,16384,.894316644,.000894
Optimizado,-O3,14,16384,0.0005,32768,.873774595,.000873
Optimizado,-O3,15,32768,0.01,64,1.939377676,.001939
Optimizado,-O3,15,32768,0.01,128,1.932124825,.001932
Optimizado,-O3,15,32768,0.01,256,1.905594694,.001905
Optimizado,-O3,15,32768,0.01,512,1.943294628,.001943
Optimizado,-O3,15,32768,0.01,1024,1.890340597,.001890
Optimizado,-O3,15,32768,0.01,2048,1.969587962,.001969
Optimizado,-O3,15,32768,0.01,4096,1.871007363,.001871
Optimizado,-O3,15,32768,0.01,8192,1.911985030,.001911
Optimizado,-O3,15,32768,0.01,16384,1.913849992,.001913
Optimizado,-O3,15,32768,0.01,32768,1.846218831,.001846
Optimizado,-O3,15,32768,0.005,64,1.854311032,.001854
Optimizado,-O3,15,32768,0.005,128,1.841829253,.001841
Optimizado,-O3,15,32768,0.005,256,1.875296658,.001875
Optimizado,-O3,15,32768,0.005,512,1.942865223,.001942
Optimizado,-O3,15,32768,0.005,1024,1.908385292,.001908
Optimizado,-O3,15,32768,0.005,2048,1.922290595,.001922
Optimizado,-O3,15,32768,0.005,4096,1.904808643,.001904
Optimizado,-O3,15,32768,0.005,8192,1.846696189,.001846
Optimizado,-O3,15,32768,0.005,16384,1.926093530,.001926
Optimizado,-O3,15,32768,0.005,32768,1.888882830,.001888
Optimizado,-O3,15,32768,0.001,64,1.950915561,.001950
Optimizado,-O3,15,32768,0.001,128,1.952385392,.001952
Optimizado,-O3,15,32768,0.001,256,1.873721320,.001873
Optimizado,-O3,15,32768,0.001,512,1.877255221,.001877
Optimizado,-O3,15,32768,0.001,1024,1.848292547,.001848
Optimizado,-O3,15,32768,0.001,2048,1.881468696,.001881
Optimizado,-O3,15,32768,0.001,4096,1.906858959,.001906
Optimizado,-O3,15,32768,0.001,8192,1.850025130,.001850
Optimizado,-O3,15,32768,0.001,16384,1.869364720,.001869
Optimizado,-O3,15,32768,0.001,32768,1.848253347,.001848
Optimizado,-O3,15,32768,0.0005,64,1.951356914,.001951
Optimizado,-O3,15,32768,0.0005,128,1.887781084,.001887
Optimizado,-O3,15,32768,0.0005,256,1.911670820,.001911
Optimizado,-O3,15,32768,0.0005,512,1.950414633,.001950
Optimizado,-O3,15,32768,0.0005,1024,1.871533617,.001871
Optimizado,-O3,15,32768,0.0005,2048,1.936908464,.001936
Optimizado,-O3,15,32768,0.0005,4096,1.902757460,.001902
Optimizado,-O3,15,32768,0.0005,8192,1.848776352,.001848
Optimizado,-O3,15,32768,0.0005,16384,1.872483189,.001872
Optimizado,-O3,15,32768,0.0005,32768,1.876073908,.001876
