      0.1000000    -19.9804688      0.0000434
      0.1000000    -19.8828125      0.0002633
      0.1000000    -19.7851562      0.0004988
      0.1000000    -19.6875000      0.0007575
      0.1000000    -19.5898438      0.0010474
      0.1000000    -19.4921875      0.0013638
      0.1000000    -19.3945312      0.0016908
      0.1000000    -19.2968750      0.0020061
      0.1000000    -19.1992188      0.0022634
      0.1000000    -19.1015625      0.0024366
      0.1000000    -19.0039062      0.0025399
      0.1000000    -18.9062500      0.0026615
      0.1000000    -18.8085938      0.0029644
      0.1000000    -18.7109375      0.0034848
      0.1000000    -18.6132812      0.0040297
      0.1000000    -18.5156250      0.0044063
      0.1000000    -18.4179688      0.0046990
      0.1000000    -18.3203125      0.0052258
      0.1000000    -18.2226562      0.0059802
      0.1000000    -18.1250000      0.0065816
      0.1000000    -18.0273438      0.0070917
      0.1000000    -17.9296875      0.0079442
      0.1000000    -17.8320312      0.0088482
      0.1000000    -17.7343750      0.0095638
      0.1000000    -17.6367188      0.0106245
      0.1000000    -17.5390625      0.0117027
      0.1000000    -17.4414062      0.0126974
      0.1000000    -17.3437500      0.0140792
      0.1000000    -17.2460938      0.0152631
      0.1000000    -17.1484375      0.0167835
      0.1000000    -17.0507812      0.0182668
      0.1000000    -16.9531250      0.0199532
      0.1000000    -16.8554688      0.0217128
      0.1000000    -16.7578125      0.0236567
      0.1000000    -16.6601562      0.0256554
      0.1000000    -16.5625000      0.0279366
      0.1000000    -16.4648438      0.0301686
      0.1000000    -16.3671875      0.0327805
      0.1000000    -16.2695312      0.0353662
      0.1000000    -16.1718750      0.0381815
      0.1000000    -16.0742188      0.0412960
      0.1000000    -15.9765625      0.0444421
      0.1000000    -15.8789062      0.0477960
      0.1000000    -15.7812500      0.0514415
      0.1000000    -15.6835938      0.0552709
      0.1000000    -15.5859375      0.0592367
      0.1000000    -15.4882812      0.0633806
      0.1000000    -15.3906250      0.0678464
      0.1000000    -15.2929688      0.0725263
      0.1000000    -15.1953125      0.0774285
      0.1000000    -15.0976562      0.0825720
      0.1000000    -15.0000000      0.0879125
      0.1000000    -14.9023438      0.0934317
      0.1000000    -14.8046875      0.0993127
      0.1000000    -14.7070312      0.1053983
      0.1000000    -14.6093750      0.1116945
      0.1000000    -14.5117188      0.1182305
      0.1000000    -14.4140625      0.1250018
      0.1000000    -14.3164062      0.1320033
      0.1000000    -14.2187500      0.1392309
      0.1000000    -14.1210938      0.1466794
      0.1000000    -14.0234375      0.1543422
      0.1000000    -13.9257812      0.1622118
      0.1000000    -13.8281250      0.1702797
      0.1000000    -13.7304688      0.1785358
      0.1000000    -13.6328125      0.1869694
      0.1000000    -13.5351562      0.1955680
      0.1000000    -13.4375000      0.2043184
      0.1000000    -13.3398438      0.2132061
      0.1000000    -13.2421875      0.2222154
      0.1000000    -13.1445312      0.2313294
      0.1000000    -13.0468750      0.2405304
      0.1000000    -12.9492188      0.2497995
      0.1000000    -12.8515625      0.2591168
      0.1000000    -12.7539062      0.2684613
      0.1000000    -12.6562500      0.2778116
      0.1000000    -12.5585938      0.2871450
      0.1000000    -12.4609375      0.2964385
      0.1000000    -12.3632812      0.3056683
      0.1000000    -12.2656250      0.3148099
      0.1000000    -12.1679688      0.3238388
      0.1000000    -12.0703125      0.3327297
      0.1000000    -11.9726562      0.3414576
      0.1000000    -11.8750000      0.3499970
      0.1000000    -11.7773438      0.3583225
      0.1000000    -11.6796875      0.3664092
      0.1000000    -11.5820312      0.3742320
      0.1000000    -11.4843750      0.3817666
      0.1000000    -11.3867188      0.3889889
      0.1000000    -11.2890625      0.3958757
      0.1000000    -11.1914062      0.4024045
      0.1000000    -11.0937500      0.4085538
      0.1000000    -10.9960938      0.4143029
      0.1000000    -10.8984375      0.4196325
      0.1000000    -10.8007812      0.4245243
      0.1000000    -10.7031250      0.4289616
      0.1000000    -10.6054688      0.4329289
      0.1000000    -10.5078125      0.4364125
      0.1000000    -10.4101562      0.4394000
      0.1000000    -10.3125000      0.4418810
      0.1000000    -10.2148438      0.4438467
      0.1000000    -10.1171875      0.4452901
      0.1000000    -10.0195312      0.4462060
      0.1000000     -9.9218750      0.4465911
      0.1000000     -9.8242188      0.4464442
      0.1000000     -9.7265625      0.4457657
      0.1000000     -9.6289062      0.4445580
      0.1000000     -9.5312500      0.4428255
      0.1000000     -9.4335938      0.4405743
      0.1000000     -9.3359375      0.4378124
      0.1000000     -9.2382812      0.4345495
      0.1000000     -9.1406250      0.4307972
      0.1000000     -9.0429688      0.4265686
      0.1000000     -8.9453125      0.4218783
      0.1000000     -8.8476562      0.4167426
      0.1000000     -8.7500000      0.4111791
      0.1000000     -8.6523438      0.4052065
      0.1000000     -8.5546875      0.3988451
      0.1000000     -8.4570312      0.3921158
      0.1000000     -8.3593750      0.3850409
      0.1000000     -8.2617188      0.3776433
      0.1000000     -8.1640625      0.3699465
      0.1000000     -8.0664062      0.3619750
      0.1000000     -7.9687500      0.3537533
      0.1000000     -7.8710938      0.3453066
      0.1000000     -7.7734375      0.3366600
      0.1000000     -7.6757812      0.3278390
      0.1000000     -7.5781250      0.3188688
      0.1000000     -7.4804688      0.3097746
      0.1000000     -7.3828125      0.3005813
      0.1000000     -7.2851562      0.2913133
      0.1000000     -7.1875000      0.2819949
      0.1000000     -7.0898438      0.2726493
      0.1000000     -6.9921875      0.2632995
      0.1000000     -6.8945312      0.2539674
      0.1000000     -6.7968750      0.2446743
      0.1000000     -6.6992188      0.2354404
      0.1000000     -6.6015625      0.2262851
      0.1000000     -6.5039062      0.2172268
      0.1000000     -6.4062500      0.2082827
      0.1000000     -6.3085938      0.1994689
      0.1000000     -6.2109375      0.1908006
      0.1000000     -6.1132812      0.1822916
      0.1000000     -6.0156250      0.1739545
      0.1000000     -5.9179688      0.1658011
      0.1000000     -5.8203125      0.1578415
      0.1000000     -5.7226562      0.1500851
      0.1000000     -5.6250000      0.1425398
      0.1000000     -5.5273438      0.1352126
      0.1000000     -5.4296875      0.1281093
      0.1000000     -5.3320312      0.1212344
      0.1000000     -5.2343750      0.1145923
