      0.1000000    -18.0883789  15603.0650932
      0.1000000    -18.0822754  15699.0267235
      0.1000000    -18.0761719  15795.5056846
      0.1000000    -18.0700684  15892.5042630
      0.1000000    -18.0639648  15990.0247523
      0.1000000    -18.0578613  16088.0694527
      0.1000000    -18.0517578  16186.6406713
      0.1000000    -18.0456543  16285.7407220
      0.1000000    -18.0395508  16385.3719256
      0.1000000    -18.0334473  16485.5366098
      0.1000000    -18.0273438  16586.2371090
      0.1000000    -18.0212402  16687.4757644
      0.1000000    -18.0151367  16789.2549241
      0.1000000    -18.0090332  16891.5769431
      0.1000000    -18.0029297  16994.4441831
      0.1000000    -17.9968262  17097.8590126
      0.1000000    -17.9907227  17201.8238071
      0.1000000    -17.9846191  17306.3409487
      0.1000000    -17.9785156  17411.4128265
      0.1000000    -17.9724121  17517.0418363
      0.1000000    -17.9663086  17623.2303807
      0.1000000    -17.9602051  17729.9808692
      0.1000000    -17.9541016  17837.2957179
      0.1000000    -17.9479980  17945.1773500
      0.1000000    -17.9418945  18053.6281953
      0.1000000    -17.9357910  18162.6506904
      0.1000000    -17.9296875  18272.2472786
      0.1000000    -17.9235840  18382.4204103
      0.1000000    -17.9174805  18493.1725423
      0.1000000    -17.9113770  18604.5061385
      0.1000000    -17.9052734  18716.4236693
      0.1000000    -17.8991699  18828.9276119
      0.1000000    -17.8930664  18942.0204506
      0.1000000    -17.8869629  19055.7046759
      0.1000000    -17.8808594  19169.9827855
      0.1000000    -17.8747559  19284.8572837
      0.1000000    -17.8686523  19400.3306814
      0.1000000    -17.8625488  19516.4054964
      0.1000000    -17.8564453  19633.0842532
      0.1000000    -17.8503418  19750.3694829
      0.1000000    -17.8442383  19868.2637235
      0.1000000    -17.8381348  19986.7695195
      0.1000000    -17.8320312  20105.8894222
      0.1000000    -17.8259277  20225.6259897
      0.1000000    -17.8198242  20345.9817865
      0.1000000    -17.8137207  20466.9593841
      0.1000000    -17.8076172  20588.5613604
      0.1000000    -17.8015137  20710.7903002
      0.1000000    -17.7954102  20833.6487946
      0.1000000    -17.7893066  20957.1394417
      0.1000000    -17.7832031  21081.2648460
      0.1000000    -17.7770996  21206.0276189
      0.1000000    -17.7709961  21331.4303780
      0.1000000    -17.7648926  21457.4757478
      0.1000000    -17.7587891  21584.1663595
      0.1000000    -17.7526855  21711.5048504
      0.1000000    -17.7465820  21839.4938650
      0.1000000    -17.7404785  21968.1360539
      0.1000000    -17.7343750  22097.4340744
      0.1000000    -17.7282715  22227.3905904
      0.1000000    -17.7221680  22358.0082723
      0.1000000    -17.7160645  22489.2897970
      0.1000000    -17.7099609  22621.2378480
      0.1000000    -17.7038574  22753.8551151
      0.1000000    -17.6977539  22887.1442948
      0.1000000    -17.6916504  23021.1080900
      0.1000000    -17.6855469  23155.7492100
      0.1000000    -17.6794434  23291.0703707
      0.1000000    -17.6733398  23427.0742944
      0.1000000    -17.6672363  23563.7637096
      0.1000000    -17.6611328  23701.1413516
      0.1000000    -17.6550293  23839.2099618
      0.1000000    -17.6489258  23977.9722880
      0.1000000    -17.6428223  24117.4310847
      0.1000000    -17.6367188  24257.5891124
      0.1000000    -17.6306152  24398.4491380
      0.1000000    -17.6245117  24540.0139349
      0.1000000    -17.6184082  24682.2862827
      0.1000000    -17.6123047  24825.2689673
      0.1000000    -17.6062012  24968.9647810
      0.1000000    -17.6000977  25113.3765222
      0.1000000    -17.5939941  25258.5069957
      0.1000000    -17.5878906  25404.3590125
      0.1000000    -17.5817871  25550.9353897
      0.1000000    -17.5756836  25698.2389509
      0.1000000    -17.5695801  25846.2725255
      0.1000000    -17.5634766  25995.0389495
      0.1000000    -17.5573730  26144.5410648
      0.1000000    -17.5512695  26294.7817195
      0.1000000    -17.5451660  26445.7637677
      0.1000000    -17.5390625  26597.4900698
      0.1000000    -17.5329590  26749.9634923
      0.1000000    -17.5268555  26903.1869077
      0.1000000    -17.5207520  27057.1631944
      0.1000000    -17.5146484  27211.8952371
      0.1000000    -17.5085449  27367.3859263
      0.1000000    -17.5024414  27523.6381587
      0.1000000    -17.4963379  27680.6548368
      0.1000000    -17.4902344  27838.4388691
      0.1000000    -17.4841309  27996.9931702
      0.1000000    -17.4780273  28156.3206603
      0.1000000    -17.4719238  28316.4242659
      0.1000000    -17.4658203  28477.3069189
      0.1000000    -17.4597168  28638.9715576
      0.1000000    -17.4536133  28801.4211256
      0.1000000    -17.4475098  28964.6585728
      0.1000000    -17.4414062  29128.6868544
      0.1000000    -17.4353027  29293.5089319
      0.1000000    -17.4291992  29459.1277721
      0.1000000    -17.4230957  29625.5463477
      0.1000000    -17.4169922  29792.7676372
      0.1000000    -17.4108887  29960.7946246
      0.1000000    -17.4047852  30129.6302997
      0.1000000    -17.3986816  30299.2776579
      0.1000000    -17.3925781  30469.7397001
      0.1000000    -17.3864746  30641.0194330
      0.1000000    -17.3803711  30813.1198687
      0.1000000    -17.3742676  30986.0440248
      0.1000000    -17.3681641  31159.7949245
      0.1000000    -17.3620605  31334.3755966
      0.1000000    -17.3559570  31509.7890751
      0.1000000    -17.3498535  31686.0383997
      0.1000000    -17.3437500  31863.1266153
      0.1000000    -17.3376465  32041.0567723
      0.1000000    -17.3315430  32219.8319264
      0.1000000    -17.3254395  32399.4551388
      0.1000000    -17.3193359  32579.9294757
      0.1000000    -17.3132324  32761.2580088
      0.1000000    -17.3071289  32943.4438151
      0.1000000    -17.3010254  33126.4899767
      0.1000000    -17.2949219  33310.3995808
      0.1000000    -17.2888184  33495.1757200
      0.1000000    -17.2827148  33680.8214919
      0.1000000    -17.2766113  33867.3399992
      0.1000000    -17.2705078  34054.7343498
      0.1000000    -17.2644043  34243.0076565
      0.1000000    -17.2583008  34432.1630372
      0.1000000    -17.2521973  34622.2036148
      0.1000000    -17.2460938  34813.1325171
      0.1000000    -17.2399902  35004.9528770
      0.1000000    -17.2338867  35197.6678320
      0.1000000    -17.2277832  35391.2805248
      0.1000000    -17.2216797  35585.7941027
      0.1000000    -17.2155762  35781.2117180
      0.1000000    -17.2094727  35977.5365275
      0.1000000    -17.2033691  36174.7716930
      0.1000000    -17.1972656  36372.9203808
      0.1000000    -17.1911621  36571.9857622
      0.1000000    -17.1850586  36771.9710129
      0.1000000    -17.1789551  36972.8793131
      0.1000000    -17.1728516  37174.7138478
      0.1000000    -17.1667480  37377.4778065
      0.1000000    -17.1606445  37581.1743832
      0.1000000    -17.1545410  37785.8067763
